Unnamed: 0,Points,playerID,yearID_x,stint_x,teamID_x,lgID_x,G,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,yearID_y,stint_y,G_F,GS_F,InnOuts,PO,A,E,DP,PB,WP,SB_F,CS_F,ZR,W,L,GS_x,CG,SHO,SV,IPouts,ER,BAOpp,ERA,WP_x,BK,BFP,GF,WP_y,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID,teamID_y,lgID_y,G_all,GS_y,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
169,347.0,easleda01,2000,1,DET,AL,126,464.0,76,120,77.0,27.0,2.0,14,58.0,13.0,4.0,55,79.0,1.0,11.0,4.0,1.0,11.0,2000,1,125,125.0,3210.0,198,411,6.0,98,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,11.0,11.0,USA,NY,New York,,,,,,,Damion,Easley,Jacinto Damion,155.0,71.0,R,R,1992-08-13,2008-09-28,easld001,easleda01,2000,DET,AL,126,125.0,126,125.0,0,0,0,125,0,0,0,0,0,0,0.0,0.0,0.0
170,347.0,paytoja01,2000,1,NYN,NL,149,488.0,63,142,101.0,23.0,1.0,17,62.0,5.0,11.0,30,60.0,0.0,3.0,0.0,8.0,9.0,2000,1,146,124.0,3314.0,311,7,6.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,11.0,22.0,USA,OH,Zanesville,,,,,,,Jay,Payton,Jason Lee,185.0,70.0,R,R,1998-09-01,2010-10-03,paytj001,paytoja01,2000,NYN,NL,149,124.0,149,146.0,0,0,0,0,0,0,4,143,0,146,0.0,8.0,3.0
171,347.0,damicje01,2000,1,MIL,NL,23,,55,143,,,,14,,,,46,101.0,5.0,6.0,10.0,3.0,15.0,2000,1,23,23.0,487.0,9,13,0.0,1,0.0,,0.0,0.0,0.0,12.0,7.0,23.0,1.0,1.0,0.0,487.0,48.0,0.238,2.66,5.0,0.0,667.0,0.0,0.0,1975.0,12.0,27.0,USA,FL,St. Petersburg,,,,,,,Jeff,D'Amico,Jeffrey Charles,250.0,79.0,R,R,1996-06-28,2004-05-10,damij001,d'amije01,2000,MIL,NL,23,23.0,22,23.0,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
172,346.0,oleartr01,2000,1,BOS,AL,138,513.0,68,134,87.0,30.0,4.0,13,70.0,0.0,2.0,44,76.0,2.0,2.0,0.0,4.0,12.0,2000,1,137,133.0,3548.0,243,9,3.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,8.0,4.0,USA,CA,Compton,,,,,,,Troy,O'Leary,Troy Franklin,175.0,72.0,L,L,1993-05-09,2003-09-28,oleat001,o'leatr01,2000,BOS,AL,138,133.0,138,137.0,0,0,0,0,0,0,137,0,0,137,0.0,1.0,0.0
173,345.0,jonesja04,2000,1,MIN,AL,154,523.0,66,149,99.0,26.0,5.0,19,76.0,7.0,5.0,26,111.0,4.0,0.0,1.0,0.0,17.0,2000,1,147,133.0,3566.0,334,9,2.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1975.0,4.0,25.0,USA,CA,San Diego,,,,,,,Jacque,Jones,Jacque Dewayne,175.0,70.0,L,L,1999-06-09,2008-06-10,jonej003,jonesja05,2000,MIN,AL,154,133.0,154,147.0,0,0,0,0,0,0,90,63,1,147,0.0,15.0,0.0
174,340.0,graveda01,2000,1,CIN,NL,66,,31,81,,,,8,,,,42,53.0,7.0,3.0,6.0,4.0,10.0,2000,1,66,0.0,274.0,5,24,1.0,4,0.0,,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,30.0,274.0,26.0,0.243,2.56,3.0,1.0,388.0,57.0,0.0,1973.0,8.0,7.0,Viet Nam,,Saigon,,,,,,,Danny,Graves,Daniel Peter,200.0,71.0,R,R,1996-07-13,2006-05-09,gravd001,graveda01,2000,CIN,NL,66,0.0,64,66.0,66,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
175,338.0,fletcda01,2000,1,TOR,AL,122,416.0,43,133,93.0,19.0,1.0,20,58.0,1.0,0.0,20,45.0,3.0,5.0,0.0,4.0,8.0,2000,1,117,103.0,2729.0,621,39,4.0,7,6.0,0.0,73.0,21.0,0.0,,,,,,,,,,,,,,,,1966.0,10.0,3.0,USA,IL,Elmhurst,,,,,,,Darrin,Fletcher,Darrin Glen,195.0,74.0,L,R,1989-09-10,2002-07-16,fletd001,fletcda01,2000,TOR,AL,122,105.0,122,117.0,0,117,0,0,0,0,0,0,0,0,2.0,15.0,0.0
176,336.0,liebemi01,2000,1,PHI,NL,108,389.0,55,108,63.0,30.0,0.0,15,71.0,2.0,0.0,40,53.0,3.0,6.0,0.0,3.0,12.0,2000,1,106,102.0,2688.0,724,40,5.0,4,2.0,0.0,44.0,29.0,0.0,,,,,,,,,,,,,,,,1972.0,1.0,18.0,USA,CA,Glendale,,,,,,,Mike,Lieberthal,Michael Scott,170.0,72.0,R,R,1994-06-30,2007-09-22,liebm001,liebemi01,2000,PHI,NL,108,102.0,108,106.0,0,106,0,0,0,0,0,0,0,0,0.0,5.0,0.0
177,336.0,buhneja01,2000,1,SEA,AL,112,364.0,50,92,46.0,20.0,0.0,26,82.0,0.0,2.0,59,98.0,3.0,4.0,1.0,2.0,10.0,2000,1,104,101.0,2409.0,176,4,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1964.0,8.0,13.0,USA,KY,Louisville,,,,,,,Jay,Buhner,Jay Campbell,220.0,75.0,R,R,1987-09-11,2001-10-07,buhnj001,buhneja01,2000,SEA,AL,112,102.0,112,104.0,0,0,0,0,0,0,0,0,104,104,1.0,10.0,0.0
178,336.0,nixontr01,2000,1,BOS,AL,123,427.0,66,118,71.0,27.0,8.0,12,60.0,8.0,1.0,63,85.0,2.0,2.0,5.0,5.0,11.0,2000,1,118,108.0,2862.0,216,8,2.0,4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,4.0,11.0,USA,NC,Durham,,,,,,,Trot,Nixon,Christopher Trotman,195.0,73.0,L,L,1996-09-21,2008-06-28,nixot001,nixontr01,2000,BOS,AL,123,108.0,123,118.0,0,0,0,0,0,0,0,6,115,118,1.0,12.0,1.0
179,335.0,ruschgl01,2000,1,NYN,NL,31,,91,196,,,,18,,,,44,157.0,2.0,6.0,10.0,7.0,13.0,2000,1,31,30.0,572.0,5,25,0.0,1,0.0,,0.0,0.0,0.0,11.0,11.0,30.0,2.0,0.0,0.0,572.0,85.0,0.267,4.01,2.0,0.0,802.0,0.0,0.0,1974.0,11.0,7.0,USA,WA,Seattle,,,,,,,Glendon,Rusch,Glendon James,170.0,74.0,L,L,1997-04-06,2009-05-13,ruscg001,ruschgl01,2000,NYN,NL,31,30.0,29,31.0,31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,335.0,burbada01,2000,1,CLE,AL,32,,99,199,,,,19,,,,91,180.0,2.0,2.0,5.0,5.0,12.0,2000,1,32,32.0,574.0,10,27,0.0,0,0.0,,0.0,0.0,0.0,16.0,6.0,32.0,0.0,0.0,0.0,574.0,95.0,0.267,4.47,7.0,0.0,848.0,0.0,0.0,1966.0,7.0,7.0,USA,OH,Dayton,,,,,,,Dave,Burba,David Allen,220.0,76.0,R,R,1990-09-08,2004-09-19,burbd001,burbada01,2000,CLE,AL,32,32.0,1,32.0,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,335.0,ausmubr01,2000,1,DET,AL,150,523.0,75,139,104.0,25.0,3.0,7,51.0,11.0,5.0,69,79.0,0.0,6.0,4.0,2.0,19.0,8000,4,153,140.0,3703.0,900,68,8.0,9,3.0,0.0,42.0,38.0,0.0,,,,,,,,,,,,,,,,1969.0,4.0,14.0,USA,CT,New Haven,,,,,,,Brad,Ausmus,Bradley David,190.0,71.0,R,R,1993-07-28,2010-10-03,ausmb001,ausmubr01,2000,DET,AL,150,140.0,150,150.0,0,150,1,1,1,0,0,0,0,0,0.0,3.0,0.0
182,335.0,dreifda01,2000,1,LAN,NL,32,,105,175,,,,31,,,,87,164.0,1.0,12.0,9.0,0.0,13.0,2000,1,32,32.0,578.0,19,36,1.0,2,0.0,,0.0,0.0,0.0,12.0,9.0,32.0,1.0,1.0,0.0,578.0,89.0,0.238,4.16,17.0,3.0,842.0,0.0,0.0,1972.0,5.0,3.0,USA,KS,Wichita,,,,,,,Darren,Dreifort,Darren James,205.0,74.0,R,R,1994-04-07,2004-08-16,dreid001,dreifda01,2000,LAN,NL,32,32.0,30,32.0,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,334.0,hundlto01,2000,1,LAN,NL,90,299.0,49,85,45.0,16.0,0.0,24,70.0,0.0,1.0,45,69.0,6.0,2.0,1.0,6.0,5.0,2000,1,84,82.0,2102.0,554,38,13.0,3,8.0,0.0,76.0,24.0,0.0,,,,,,,,,,,,,,,,1969.0,5.0,27.0,USA,VA,Martinsville,,,,,,,Todd,Hundley,Todd Randolph,170.0,71.0,B,R,1990-05-18,2003-09-27,hundt001,hundlto01,2000,LAN,NL,90,83.0,90,84.0,0,84,0,0,0,0,0,0,0,0,1.0,6.0,0.0
184,333.0,persoro01,2000,1,PHI,NL,28,,73,144,,,,13,,,,95,164.0,1.0,6.0,4.0,9.0,11.0,2000,1,28,28.0,520.0,6,11,0.0,1,0.0,,0.0,0.0,0.0,9.0,7.0,28.0,1.0,1.0,0.0,520.0,70.0,0.229,3.63,10.0,1.0,743.0,0.0,0.0,1969.0,10.0,6.0,USA,MA,Lowell,,,,,,,Robert,Person,Robert Alan,180.0,72.0,R,R,1995-09-18,2003-06-07,persr001,persoro01,2000,PHI,NL,28,28.0,28,28.0,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,332.0,singlch01,2000,1,CHA,AL,147,511.0,83,130,92.0,22.0,5.0,11,62.0,22.0,7.0,35,85.0,2.0,1.0,12.0,4.0,6.0,2000,1,145,135.0,3608.0,373,9,3.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,8.0,15.0,USA,CA,Martinez,,,,,,,Chris,Singleton,Christopher Verdell,195.0,74.0,L,L,1999-04-10,2005-05-19,singc001,singlch01,2000,CHA,AL,147,135.0,147,145.0,0,0,0,0,0,0,19,143,0,145,1.0,1.0,3.0
186,332.0,seleaa01,2000,1,SEA,AL,34,,110,221,,,,17,,,,74,137.0,7.0,5.0,5.0,8.0,23.0,2000,1,34,34.0,635.0,19,34,3.0,2,0.0,,0.0,0.0,0.0,17.0,10.0,34.0,2.0,2.0,0.0,635.0,106.0,0.271,4.51,5.0,0.0,908.0,0.0,0.0,1970.0,6.0,25.0,USA,MN,Golden Valley,,,,,,,Aaron,Sele,Aaron Helmer,205.0,77.0,R,R,1993-06-23,2007-09-25,selea001,seleaa01,2000,SEA,AL,34,34.0,2,34.0,34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
187,329.0,jonesto02,2000,1,DET,AL,67,,28,67,,,,6,,,,25,67.0,1.0,1.0,1.0,1.0,12.0,2000,1,67,0.0,192.0,3,2,0.0,0,0.0,,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,42.0,192.0,25.0,0.276,3.52,2.0,0.0,271.0,60.0,0.0,1968.0,4.0,24.0,USA,GA,Marietta,,,,,,,Todd,Jones,Todd Barton Givin,200.0,75.0,L,R,1993-07-07,2008-08-15,jonet003,jonesto02,2000,DET,AL,67,0.0,5,67.0,67,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
188,329.0,sirotmi01,2000,1,CHA,AL,32,,101,203,,,,23,,,,69,128.0,1.0,1.0,4.0,3.0,26.0,2000,1,32,32.0,591.0,5,18,1.0,2,0.0,,0.0,0.0,0.0,15.0,10.0,32.0,1.0,0.0,0.0,591.0,83.0,0.269,3.79,8.0,2.0,832.0,0.0,0.0,1971.0,5.0,13.0,USA,TX,Houston,,,,,,,Mike,Sirotka,Michael Robert,190.0,73.0,L,L,1995-07-19,2000-09-28,sirom001,sirotmi01,2000,CHA,AL,32,32.0,2,32.0,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
189,329.0,bordimi01,2000,1,BAL,AL,100,391.0,70,116,77.0,22.0,1.0,16,59.0,6.0,5.0,34,71.0,0.0,1.0,2.0,5.0,12.0,4000,3,156,155.0,3973.0,232,398,16.0,81,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1965.0,7.0,21.0,USA,MI,Marquette,,,,,,,Mike,Bordick,Michael Todd,170.0,71.0,R,R,1990-04-11,2003-09-28,bordm001,bordimi01,2000,BAL,AL,100,100.0,100,100.0,0,0,0,0,0,100,0,0,0,0,0.0,0.0,0.0
190,329.0,bordimi01,2000,1,BAL,AL,100,391.0,70,116,77.0,22.0,1.0,16,59.0,6.0,5.0,34,71.0,0.0,1.0,2.0,5.0,12.0,4000,3,156,155.0,3973.0,232,398,16.0,81,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1965.0,7.0,21.0,USA,MI,Marquette,,,,,,,Mike,Bordick,Michael Todd,170.0,71.0,R,R,1990-04-11,2003-09-28,bordm001,bordimi01,2000,NYN,NL,56,55.0,56,56.0,0,0,0,0,0,56,0,0,0,0,0.0,0.0,0.0
191,329.0,stephga01,2000,1,SLN,NL,32,,105,209,,,,31,,,,63,123.0,0.0,7.0,6.0,7.0,13.0,2000,1,32,31.0,601.0,9,30,1.0,0,0.0,,0.0,0.0,0.0,16.0,9.0,31.0,3.0,2.0,0.0,601.0,100.0,0.27,4.49,2.0,2.0,858.0,0.0,0.0,1972.0,1.0,2.0,USA,MD,Takoma Park,,,,,,,Garrett,Stephenson,Garrett Charles,195.0,76.0,R,R,1996-07-25,2003-09-17,stepg001,stephga01,2000,SLN,NL,32,31.0,30,32.0,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
192,326.0,gonzaal01,2000,1,TOR,AL,141,527.0,68,133,85.0,31.0,2.0,15,69.0,4.0,4.0,43,113.0,0.0,4.0,16.0,1.0,14.0,2000,1,141,140.0,3676.0,213,407,16.0,100,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1973.0,4.0,8.0,USA,FL,Miami,,,,,,,Alex,Gonzalez,Alexander Scott,180.0,72.0,R,R,1994-04-04,2006-05-20,gonza001,gonzaal01,2000,TOR,AL,141,140.0,141,141.0,0,0,0,0,0,141,0,0,0,0,0.0,0.0,0.0
193,325.0,estessh01,2000,1,SFN,NL,30,,99,194,,,,11,,,,108,136.0,1.0,3.0,7.0,6.0,40.0,2000,1,30,30.0,571.0,11,43,2.0,7,0.0,,0.0,0.0,0.0,15.0,6.0,30.0,4.0,2.0,0.0,571.0,90.0,0.275,4.26,11.0,0.0,829.0,0.0,0.0,1973.0,2.0,18.0,USA,CA,San Bernardino,,,,,,,Shawn,Estes,Aaron Shawn,185.0,74.0,R,L,1995-09-16,2008-09-24,estes001,estessh01,2000,SFN,NL,32,30.0,31,30.0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0
194,324.0,greerru01,2000,1,TEX,AL,105,394.0,65,117,72.0,34.0,3.0,8,65.0,4.0,1.0,51,61.0,1.0,3.0,0.0,5.0,14.0,2000,1,97,96.0,2508.0,194,3,3.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,1.0,21.0,USA,AL,Fort Rucker,,,,,,,Rusty,Greer,Thurman Clyde,190.0,72.0,L,L,1994-05-16,2002-07-11,greer001,greerru01,2000,TEX,AL,105,98.0,105,97.0,0,0,0,0,0,0,97,0,0,97,2.0,6.0,1.0
195,324.0,sasakka01,2000,1,SEA,AL,63,,25,42,,,,10,,,,31,78.0,5.0,2.0,2.0,2.0,1.0,2000,1,63,0.0,188.0,2,3,0.0,0,0.0,,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,37.0,188.0,22.0,0.184,3.16,1.0,0.0,265.0,58.0,0.0,1968.0,2.0,22.0,Japan,Miyagi,Sendai,,,,,,,Kazuhiro,Sasaki,Kazuhiro,209.0,76.0,R,R,2000-04-05,2003-09-28,sasak001,sasakka01,2000,SEA,AL,63,0.0,4,63.0,63,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
196,324.0,ponsosi01,2000,1,BAL,AL,32,,125,223,,,,30,,,,83,152.0,0.0,1.0,3.0,3.0,17.0,2000,1,32,32.0,666.0,13,22,0.0,0,0.0,,0.0,0.0,0.0,9.0,13.0,32.0,6.0,1.0,0.0,666.0,119.0,0.258,4.82,5.0,0.0,953.0,0.0,0.0,1976.0,11.0,2.0,Aruba,,Noord,,,,,,,Sidney,Ponson,Sidney Alton,220.0,73.0,R,R,1998-04-19,2009-07-31,ponss001,ponsosi01,2000,BAL,AL,32,32.0,1,32.0,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
197,323.0,vinafe01,2000,1,SLN,NL,123,487.0,81,146,112.0,24.0,6.0,4,31.0,10.0,8.0,36,36.0,0.0,28.0,2.0,1.0,5.0,2000,1,122,118.0,3027.0,261,325,7.0,85,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,4.0,16.0,USA,CA,Sacramento,,,,,,,Fernando,Vina,Fernando,170.0,69.0,L,R,1993-04-10,2004-05-11,vinaf001,vinafe01,2000,SLN,NL,123,118.0,123,122.0,0,0,0,122,0,0,0,0,0,0,0.0,3.0,0.0
198,322.0,hernaor01,2000,1,NYA,AL,29,,104,186,,,,34,,,,51,141.0,2.0,6.0,4.0,5.0,8.0,2000,1,29,29.0,587.0,12,24,0.0,4,0.0,,0.0,0.0,0.0,12.0,13.0,29.0,3.0,0.0,0.0,587.0,98.0,0.247,4.51,1.0,0.0,820.0,0.0,0.0,1965.0,10.0,11.0,Cuba,,Villa Clara,,,,,,,Orlando,Hernandez,Orlando P.,210.0,74.0,R,R,1998-06-03,2007-09-30,herno001,hernaor01,2000,NYA,AL,29,29.0,3,29.0,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
199,321.0,grissma02,2000,1,MIL,NL,146,595.0,67,145,111.0,18.0,2.0,14,62.0,20.0,10.0,39,99.0,2.0,0.0,2.0,4.0,9.0,2000,1,142,141.0,3776.0,352,3,3.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1967.0,4.0,17.0,USA,GA,Atlanta,,,,,,,Marquis,Grissom,Marquis Deon,190.0,71.0,R,R,1989-08-22,2005-07-31,grism001,grissma02,2000,MIL,NL,146,141.0,146,142.0,0,0,0,0,0,0,0,142,0,142,0.0,4.0,0.0
200,321.0,alfonan01,2000,1,FLO,NL,68,,35,82,,,,7,,,,24,47.0,3.0,1.0,3.0,1.0,10.0,2000,1,68,0.0,210.0,1,14,1.0,1,0.0,,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,45.0,210.0,33.0,0.29100000000000004,4.24,0.0,2.0,311.0,62.0,0.0,1972.0,4.0,16.0,D.R.,La Romana,La Romana,,,,,,,Antonio,Alfonseca,Antonio,250.0,77.0,R,R,1997-06-17,2007-09-23,alfoa001,alfonan01,2000,FLO,NL,68,0.0,66,68.0,68,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
201,320.0,claytro01,2000,1,TEX,AL,148,513.0,70,124,84.0,21.0,5.0,14,54.0,11.0,7.0,42,92.0,1.0,3.0,12.0,3.0,21.0,2000,1,148,144.0,3711.0,265,411,16.0,94,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1970.0,1.0,2.0,USA,CA,Burbank,,,,,,,Royce,Clayton,Royce Spencer,175.0,72.0,R,R,1991-09-20,2007-09-30,clayr001,claytro01,2000,TEX,AL,148,144.0,148,148.0,0,0,0,0,0,148,0,0,0,0,0.0,0.0,0.0
202,319.0,surhobj01,2000,1,BAL,AL,103,411.0,56,120,80.0,27.0,0.0,13,57.0,7.0,2.0,29,46.0,3.0,2.0,1.0,1.0,5.0,4000,3,134,134.0,3457.0,276,6,3.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1964.0,8.0,4.0,USA,NY,Bronx,,,,,,,B. J.,Surhoff,William James,185.0,73.0,L,R,1987-04-08,2005-10-02,surhb001,surhob.01,2000,ATL,NL,44,32.0,44,32.0,0,0,0,0,0,0,32,0,0,32,0.0,12.0,0.0
203,319.0,lambmi01,2000,1,TEX,AL,138,493.0,65,137,104.0,25.0,2.0,6,47.0,0.0,2.0,34,60.0,6.0,4.0,5.0,2.0,10.0,2000,1,135,129.0,3411.0,118,230,33.0,24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1975.0,8.0,9.0,USA,CA,West Covina,,,,,,,Mike,Lamb,Michael Robert,205.0,73.0,L,R,2000-04-23,2010-07-17,lambm001,lambmi01,2000,TEX,AL,138,131.0,138,135.0,0,0,0,0,135,0,0,0,0,0,2.0,3.0,0.0
204,319.0,surhobj01,2000,1,BAL,AL,103,411.0,56,120,80.0,27.0,0.0,13,57.0,7.0,2.0,29,46.0,3.0,2.0,1.0,1.0,5.0,4000,3,134,134.0,3457.0,276,6,3.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1964.0,8.0,4.0,USA,NY,Bronx,,,,,,,B. J.,Surhoff,William James,185.0,73.0,L,R,1987-04-08,2005-10-02,surhb001,surhob.01,2000,BAL,AL,103,103.0,103,102.0,0,0,0,0,0,0,102,0,0,102,1.0,0.0,0.0
205,318.0,williwo02,2000,1,SDN,NL,23,,74,152,,,,23,,,,54,111.0,2.0,3.0,4.0,3.0,15.0,2000,1,23,23.0,504.0,7,12,2.0,1,0.0,,0.0,0.0,0.0,10.0,8.0,23.0,4.0,0.0,0.0,504.0,70.0,0.239,3.75,4.0,0.0,700.0,0.0,0.0,1966.0,8.0,19.0,USA,TX,Houston,,,,,,,Woody,Williams,Gregory Scott,180.0,72.0,R,R,1993-05-14,2007-09-22,willw001,williwo02,2000,SDN,NL,30,23.0,29,23.0,23,0,0,0,0,0,0,0,0,0,0.0,3.0,4.0
206,318.0,velarra01,2000,1,OAK,AL,122,485.0,82,135,100.0,23.0,0.0,12,41.0,9.0,3.0,54,95.0,0.0,3.0,3.0,1.0,15.0,2000,1,122,119.0,3096.0,243,399,12.0,94,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1962.0,11.0,24.0,USA,TX,Midland,,,,,,,Randy,Velarde,Randy Lee,185.0,72.0,R,R,1987-08-20,2002-09-29,velar001,velarra01,2000,OAK,AL,122,119.0,122,122.0,0,0,0,122,0,0,0,0,0,0,0.0,0.0,1.0
207,316.0,lankfra01,2000,1,SLN,NL,128,392.0,73,99,54.0,16.0,3.0,26,65.0,5.0,6.0,70,148.0,1.0,4.0,0.0,6.0,6.0,2000,1,117,106.0,2757.0,179,4,5.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1967.0,6.0,5.0,USA,CA,Los Angeles,,,,,,,Ray,Lankford,Raymond Lewis,180.0,71.0,L,L,1990-08-21,2004-10-03,lankr001,lankfra01,2000,SLN,NL,128,107.0,128,117.0,0,0,0,0,0,0,116,2,0,117,1.0,14.0,0.0
208,314.0,reedri01,2000,1,NYN,NL,30,,90,192,,,,28,,,,34,121.0,3.0,5.0,3.0,5.0,17.0,2000,1,30,30.0,552.0,8,16,2.0,0,0.0,,0.0,0.0,0.0,11.0,5.0,30.0,0.0,0.0,0.0,552.0,84.0,0.266,4.11,2.0,1.0,768.0,0.0,0.0,1964.0,8.0,16.0,USA,WV,Huntington,,,,,,,Rick,Reed,Richard Allen,195.0,72.0,R,R,1988-08-08,2003-09-26,reedr002,reedri01,2000,NYN,NL,30,30.0,29,30.0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
209,314.0,colbrgr01,2000,1,ARI,NL,116,329.0,48,103,65.0,22.0,1.0,15,57.0,0.0,1.0,43,45.0,2.0,10.0,0.0,3.0,13.0,4000,2,100,82.0,2200.0,649,52,8.0,60,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,7.0,26.0,USA,CA,Fontana,,,,,,,Greg,Colbrunn,Gregory Joseph,190.0,72.0,R,R,1992-07-09,2004-06-28,colbg001,colbrgr01,2000,ARI,NL,116,83.0,116,99.0,0,0,99,0,1,0,0,0,0,0,2.0,28.0,0.0
210,314.0,daubabr01,2000,1,BOS,AL,142,495.0,55,123,68.0,32.0,2.0,21,76.0,1.0,1.0,44,130.0,2.0,6.0,0.0,4.0,6.0,6000,3,92,87.0,2201.0,662,52,3.0,49,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,2.0,11.0,USA,IL,Belleville,,,,,,,Brian,Daubach,Brian Michael,201.0,73.0,L,R,1998-09-10,2005-07-08,daubb001,daubabr01,2000,BOS,AL,142,126.0,142,92.0,0,0,83,0,1,0,7,0,1,8,41.0,14.0,0.0
211,314.0,stynech01,2000,1,CIN,NL,119,380.0,71,127,90.0,24.0,1.0,12,40.0,5.0,2.0,32,54.0,2.0,2.0,3.0,3.0,5.0,6000,3,100,83.0,2261.0,83,145,7.0,23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1973.0,1.0,19.0,USA,NY,Queens,,,,,,,Chris,Stynes,Christopher Desmond,175.0,69.0,R,R,1995-05-19,2004-07-30,stync001,stynech01,2000,CIN,NL,119,83.0,119,98.0,0,0,0,15,77,0,6,0,2,8,0.0,24.0,2.0
212,313.0,melusmi01,2000,1,HOU,NL,117,337.0,47,101,66.0,21.0,0.0,14,69.0,1.0,0.0,55,74.0,10.0,4.0,1.0,3.0,7.0,4000,2,104,88.0,2340.0,623,31,13.0,6,3.0,0.0,64.0,20.0,0.0,,,,,,,,,,,,,,,,1973.0,9.0,18.0,USA,WA,Yakima,,,,,,,Mitch,Meluskey,Mitchell Wade,185.0,72.0,B,R,1998-08-30,2003-09-26,melum001,melusmi01,2000,HOU,NL,117,88.0,117,103.0,0,103,0,0,1,0,0,0,0,0,0.0,22.0,1.0
213,311.0,radkebr01,2000,1,MIN,AL,34,,119,261,,,,27,,,,51,141.0,1.0,5.0,7.0,4.0,16.0,2000,1,34,34.0,680.0,29,25,1.0,5,0.0,,0.0,0.0,0.0,12.0,16.0,34.0,4.0,1.0,0.0,680.0,112.0,0.28600000000000003,4.45,5.0,0.0,978.0,0.0,0.0,1972.0,10.0,27.0,USA,WI,Eau Claire,,,,,,,Brad,Radke,Brad William,180.0,74.0,R,R,1995-04-29,2006-09-28,radkb001,radkebr01,2000,MIN,AL,34,34.0,1,34.0,34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
214,311.0,astacpe01,2000,1,COL,NL,32,,119,217,,,,32,,,,77,193.0,5.0,15.0,7.0,4.0,19.0,2000,1,32,32.0,589.0,20,22,0.0,0,0.0,,0.0,0.0,0.0,12.0,9.0,32.0,3.0,0.0,0.0,589.0,115.0,0.281,5.27,8.0,0.0,875.0,0.0,0.0,1968.0,11.0,28.0,D.R.,Hato Mayor,Hato Mayor del Rey,,,,,,,Pedro,Astacio,Pedro Julio,174.0,74.0,R,R,1992-07-03,2006-09-27,astap001,astacpe01,2000,COL,NL,32,32.0,32,32.0,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
